user,hotel,city,rating
user_116,Ivy Inn,Chicago,4
user_116,Regent Resort,Toronto,4
user_116,Vela Resort,Chicago,4
user_116,Vela Grand Hotel,Austin,3
user_116,Lantern Grand Hotel,Vancouver,4
user_116,Harbor Lodge,Vancouver,5
user_116,Ivy Resort,New York,4
user_116,Cascade Lodge,Vancouver,4
user_116,Ivy Suites,Vancouver,3
user_116,Meridian Resort,New York,4
user_116,Regent Grand Hotel,Toronto,3
user_116,Harbor Resort,Toronto,5
user_116,Lantern Lodge,Chicago,3
user_116,Coral Suites,Toronto,4
user_116,Azure Suites,Toronto,4
user_117,Regent Grand Hotel,Toronto,4
user_117,Monarch Lodge,New York,5
user_117,Coral Suites,Toronto,4
user_117,Ivy Lodge,Seattle,5
user_117,Harbor Lodge,Vancouver,5
user_117,Summit Resort,New York,5
user_117,Cascade Inn,Seattle,5
user_117,Aspen Inn,New York,5
user_117,Regent Inn,New York,5
user_117,Monarch Inn,Toronto,5
user_117,Summit Suites,New York,5
user_117,Coral Grand Hotel,New York,5
user_118,Lantern Grand Hotel,Vancouver,4
user_118,Regent Inn,New York,3
user_118,Regent Suites,Vancouver,4
user_118,Coral Lodge,Chicago,4
user_118,Summit Suites,New York,4
user_118,Monarch Inn,Toronto,3
user_118,Vela Lodge,New York,4
user_118,Vela Resort,Chicago,3
user_118,Ivy Lodge,Seattle,3
user_118,Summit Lodge,Vancouver,2
user_118,Azure Lodge,Vancouver,3
user_118,Aspen Inn,New York,2
user_118,Harbor Lodge,Vancouver,4
user_119,Coral Inn,Chicago,5
user_119,Coral Grand Hotel,New York,4
user_119,Aspen Lodge,Austin,5
user_119,Aspen Inn,New York,5
user_119,Ivy Inn,Chicago,4
user_119,Vela Suites,Toronto,5
user_120,Aspen Inn,New York,2
user_120,Azure Inn,Vancouver,3
user_120,Summit Lodge,Vancouver,1
user_120,Vela Lodge,New York,3
user_120,Meridian Suites,Chicago,2
user_120,Coral Lodge,Chicago,3
user_120,Harbor Grand Hotel,Austin,2
user_120,Aspen Lodge,Austin,2
user_120,Lantern Resort,Austin,3
user_120,Harbor Suites,Austin,1
user_120,Lantern Suites,New York,1
user_120,Regent Lodge,New York,3
user_120,Azure Resort,Seattle,3
user_121,Meridian Suites,Chicago,3
user_121,Vela Grand Hotel,Austin,3
user_121,Lantern Resort,Austin,3
user_121,Regent Grand Hotel,Toronto,2
user_121,Azure Inn,Vancouver,3
user_121,Regent Suites,Vancouver,3
user_121,Ivy Inn,Chicago,2
user_122,Lantern Resort,Austin,4
user_122,Ivy Lodge,Seattle,5
user_122,Azure Suites,Toronto,5
user_122,Harbor Resort,Toronto,3
user_122,Coral Suites,Toronto,4
user_122,Coral Inn,Chicago,5
user_122,Lantern Grand Hotel,Vancouver,4
user_122,Aspen Lodge,Austin,4
user_122,Summit Suites,New York,5
user_122,Ivy Resort,New York,5
user_122,Regent Resort,Toronto,5
user_122,Aspen Grand Hotel,Toronto,5
user_123,Cascade Suites,Toronto,4
user_123,Meridian Resort,New York,4
user_123,Coral Grand Hotel,New York,2
user_123,Monarch Grand Hotel,Toronto,4
user_123,Azure Suites,Toronto,4
user_123,Lantern Resort,Austin,2
user_123,Vela Grand Hotel,Austin,3
user_123,Azure Lodge,Vancouver,3
user_123,Aspen Grand Hotel,Toronto,5
user_123,Coral Resort,Toronto,1
user_123,Summit Inn,Toronto,2
user_123,Cascade Inn,Seattle,5
user_123,Summit Grand Hotel,New York,4
user_123,Harbor Grand Hotel,Austin,2
user_123,Aspen Resort,New York,5
user_123,Lantern Grand Hotel,Vancouver,3
user_123,Meridian Grand Hotel,Toronto,5
user_123,Ivy Suites,Vancouver,3
user_123,Lantern Inn,Austin,4
user_124,Azure Suites,Toronto,4
user_124,Lantern Inn,Austin,3
user_124,Coral Suites,Toronto,4
user_124,Meridian Grand Hotel,Toronto,4
user_124,Cascade Suites,Toronto,3
user_124,Harbor Lodge,Vancouver,4
user_124,Cascade Resort,Seattle,2
user_124,Cascade Inn,Seattle,4
user_124,Regent Grand Hotel,Toronto,1
user_125,Lantern Inn,Austin,2
user_125,Vela Lodge,New York,1
user_125,Cascade Resort,Seattle,2
user_125,Meridian Lodge,Chicago,1
user_125,Summit Suites,New York,1
user_125,Summit Inn,Toronto,1
user_125,Harbor Grand Hotel,Austin,1
user_125,Aspen Grand Hotel,Toronto,2
user_125,Harbor Suites,Austin,1
user_125,Aspen Lodge,Austin,2
user_125,Meridian Grand Hotel,Toronto,1
user_125,Monarch Lodge,New York,1
user_125,Cascade Suites,Toronto,1
user_125,Regent Grand Hotel,Toronto,2
user_125,Vela Grand Hotel,Austin,2
user_125,Monarch Resort,Vancouver,1
user_126,Cascade Resort,Seattle,3
user_126,Lantern Lodge,Chicago,2
user_126,Vela Inn,Austin,3
user_126,Regent Grand Hotel,Toronto,3
user_126,Azure Resort,Seattle,3
user_126,Monarch Lodge,New York,3
user_126,Lantern Inn,Austin,2
user_126,Azure Inn,Vancouver,2
user_126,Meridian Inn,New York,3
user_126,Aspen Lodge,Austin,3
user_126,Regent Resort,Toronto,3
user_126,Vela Resort,Chicago,3
user_126,Summit Inn,Toronto,3
user_126,Meridian Grand Hotel,Toronto,1
user_126,Coral Suites,Toronto,3
user_126,Meridian Suites,Chicago,3
user_126,Harbor Grand Hotel,Austin,2
user_126,Summit Suites,New York,2
user_126,Ivy Lodge,Seattle,3
user_127,Lantern Inn,Austin,3
user_127,Monarch Grand Hotel,Toronto,3
user_127,Harbor Lodge,Vancouver,1
user_127,Meridian Suites,Chicago,4
user_127,Monarch Resort,Vancouver,4
user_127,Regent Lodge,New York,4
user_127,Summit Lodge,Vancouver,4
user_127,Cascade Resort,Seattle,3
user_128,Meridian Suites,Chicago,4
user_128,Summit Lodge,Vancouver,4
user_128,Ivy Lodge,Seattle,3
user_128,Lantern Lodge,Chicago,3
user_128,Cascade Resort,Seattle,3
user_128,Meridian Grand Hotel,Toronto,3
user_128,Monarch Lodge,New York,3
user_128,Lantern Resort,Austin,4
user_128,Monarch Resort,Vancouver,3
user_128,Vela Grand Hotel,Austin,3
user_128,Azure Suites,Toronto,3
user_128,Summit Grand Hotel,New York,4
user_128,Aspen Grand Hotel,Toronto,4
user_128,Regent Inn,New York,3
user_128,Aspen Lodge,Austin,3
user_129,Ivy Inn,Chicago,2
user_129,Aspen Lodge,Austin,3
user_129,Coral Suites,Toronto,3
user_129,Ivy Suites,Vancouver,3
user_129,Azure Inn,Vancouver,2
user_129,Meridian Resort,New York,3
user_129,Meridian Grand Hotel,Toronto,2
user_129,Vela Lodge,New York,3
user_129,Regent Suites,Vancouver,3
user_129,Regent Inn,New York,2
user_129,Lantern Inn,Austin,3
user_129,Summit Suites,New York,3
user_129,Cascade Grand Hotel,Austin,5
user_129,Monarch Resort,Vancouver,4
user_129,Lantern Grand Hotel,Vancouver,3
user_129,Harbor Grand Hotel,Austin,3
user_130,Harbor Lodge,Vancouver,5
user_130,Regent Resort,Toronto,3
user_130,Azure Inn,Vancouver,4
user_130,Summit Inn,Toronto,5
user_130,Meridian Suites,Chicago,4
user_130,Ivy Inn,Chicago,5
user_130,Coral Suites,Toronto,5
user_130,Azure Grand Hotel,Seattle,5
user_130,Azure Lodge,Vancouver,4
user_130,Regent Grand Hotel,Toronto,3
user_130,Meridian Grand Hotel,Toronto,4
user_130,Coral Grand Hotel,New York,4
user_130,Coral Resort,Toronto,3
user_130,Vela Resort,Chicago,4
user_131,Ivy Lodge,Seattle,5
user_131,Summit Suites,New York,3
user_131,Aspen Resort,New York,4
user_131,Aspen Lodge,Austin,4
user_131,Meridian Lodge,Chicago,4
user_131,Azure Resort,Seattle,4
user_131,Azure Inn,Vancouver,3
user_131,Summit Resort,New York,4
user_131,Lantern Lodge,Chicago,4
user_131,Meridian Resort,New York,4
user_131,Azure Lodge,Vancouver,4
user_131,Cascade Suites,Toronto,5
user_131,Coral Lodge,Chicago,4
user_131,Lantern Grand Hotel,Vancouver,5
user_131,Monarch Resort,Vancouver,4
user_131,Coral Grand Hotel,New York,4
user_131,Monarch Inn,Toronto,4
user_131,Summit Grand Hotel,New York,3
user_131,Coral Suites,Toronto,4
user_132,Lantern Lodge,Chicago,3
user_132,Azure Grand Hotel,Seattle,5
user_132,Coral Suites,Toronto,4
user_132,Vela Suites,Toronto,3
user_132,Summit Inn,Toronto,4
user_132,Regent Grand Hotel,Toronto,4
user_132,Azure Lodge,Vancouver,4
user_132,Regent Resort,Toronto,2
user_132,Meridian Lodge,Chicago,4
user_132,Lantern Inn,Austin,4
user_133,Ivy Resort,New York,1
user_133,Vela Grand Hotel,Austin,3
user_133,Lantern Suites,New York,2
user_133,Azure Lodge,Vancouver,3
user_133,Aspen Lodge,Austin,4
user_133,Azure Resort,Seattle,3
user_133,Coral Resort,Toronto,3
user_133,Ivy Inn,Chicago,2
user_133,Lantern Grand Hotel,Vancouver,3
user_133,Coral Suites,Toronto,2
user_133,Coral Grand Hotel,New York,3
user_133,Regent Grand Hotel,Toronto,3
user_133,Vela Suites,Toronto,3
user_133,Monarch Inn,Toronto,2
user_133,Meridian Suites,Chicago,4
user_133,Regent Lodge,New York,4
user_134,Coral Suites,Toronto,4
user_134,Azure Inn,Vancouver,5
user_134,Harbor Lodge,Vancouver,5
user_134,Aspen Suites,New York,5
user_134,Harbor Grand Hotel,Austin,3
user_134,Cascade Suites,Toronto,3
user_134,Aspen Inn,New York,3
user_134,Ivy Suites,Vancouver,3
user_134,Summit Resort,New York,4
user_134,Meridian Inn,New York,4
user_134,Summit Grand Hotel,New York,4
user_134,Cascade Resort,Seattle,5
user_134,Regent Grand Hotel,Toronto,4
user_134,Vela Lodge,New York,5
user_134,Coral Lodge,Chicago,5
user_134,Regent Resort,Toronto,2
user_134,Lantern Grand Hotel,Vancouver,4
user_135,Coral Inn,Chicago,5
user_135,Ivy Lodge,Seattle,5
user_135,Lantern Grand Hotel,Vancouver,5
user_135,Aspen Grand Hotel,Toronto,5
user_135,Azure Resort,Seattle,4
user_135,Coral Grand Hotel,New York,5
user_135,Meridian Grand Hotel,Toronto,5
user_135,Ivy Suites,Vancouver,5
user_135,Aspen Inn,New York,5
user_136,Summit Suites,New York,4
user_136,Monarch Inn,Toronto,4
user_136,Cascade Suites,Toronto,5
user_136,Cascade Lodge,Vancouver,4
user_136,Aspen Lodge,Austin,4
user_136,Coral Resort,Toronto,5
user_136,Harbor Grand Hotel,Austin,5
user_136,Aspen Suites,New York,5
user_136,Coral Inn,Chicago,4
user_137,Lantern Resort,Austin,5
user_137,Aspen Inn,New York,4
user_137,Summit Suites,New York,5
user_137,Lantern Grand Hotel,Vancouver,4
user_137,Coral Inn,Chicago,5
user_137,Meridian Inn,New York,3
user_137,Meridian Suites,Chicago,4
user_137,Harbor Grand Hotel,Austin,5
user_137,Coral Lodge,Chicago,4
user_137,Cascade Resort,Seattle,5
user_137,Lantern Inn,Austin,5
user_137,Meridian Grand Hotel,Toronto,5
user_138,Azure Inn,Vancouver,2
user_138,Vela Inn,Austin,2
user_138,Ivy Resort,New York,2
user_138,Coral Lodge,Chicago,3
user_138,Summit Grand Hotel,New York,1
user_138,Lantern Suites,New York,1
user_138,Meridian Suites,Chicago,3
user_138,Lantern Inn,Austin,4
user_138,Ivy Inn,Chicago,3
user_138,Meridian Lodge,Chicago,3
user_138,Harbor Lodge,Vancouver,3
user_138,Azure Grand Hotel,Seattle,4
user_138,Regent Resort,Toronto,2
user_138,Monarch Resort,Vancouver,2
user_138,Monarch Grand Hotel,Toronto,4
user_138,Meridian Resort,New York,3
user_138,Regent Inn,New York,3
user_138,Azure Suites,Toronto,2
user_138,Azure Resort,Seattle,2
user_139,Aspen Inn,New York,2
user_139,Aspen Lodge,Austin,3
user_139,Aspen Resort,New York,3
user_139,Aspen Suites,New York,3
user_139,Cascade Resort,Seattle,5
user_139,Ivy Grand Hotel,New York,3
user_139,Cascade Suites,Toronto,4
user_139,Monarch Lodge,New York,4
user_139,Meridian Resort,New York,4
user_139,Coral Suites,Toronto,3
user_139,Meridian Suites,Chicago,4
user_139,Lantern Lodge,Chicago,5
user_139,Coral Lodge,Chicago,3
user_139,Regent Grand Hotel,Toronto,5
user_140,Lantern Resort,Austin,3
user_140,Cascade Lodge,Vancouver,4
user_140,Azure Inn,Vancouver,3
user_140,Harbor Resort,Toronto,3
user_140,Cascade Resort,Seattle,2
user_140,Regent Grand Hotel,Toronto,2
user_140,Coral Resort,Toronto,2
user_140,Ivy Inn,Chicago,4
user_140,Monarch Lodge,New York,3
user_140,Aspen Lodge,Austin,2
user_140,Coral Grand Hotel,New York,1
user_140,Vela Grand Hotel,Austin,3
user_141,Summit Suites,New York,5
user_141,Vela Inn,Austin,5
user_141,Summit Lodge,Vancouver,5
user_141,Vela Resort,Chicago,5
user_141,Summit Grand Hotel,New York,5
user_141,Vela Suites,Toronto,5
user_141,Monarch Grand Hotel,Toronto,5
user_141,Monarch Lodge,New York,5
user_141,Meridian Resort,New York,5
user_141,Azure Grand Hotel,Seattle,5
user_141,Coral Lodge,Chicago,5
user_141,Ivy Resort,New York,5
user_141,Cascade Lodge,Vancouver,5
user_142,Vela Inn,Austin,5
user_142,Coral Grand Hotel,New York,5
user_142,Ivy Inn,Chicago,5
user_142,Cascade Inn,Seattle,4
user_142,Cascade Suites,Toronto,5
user_142,Lantern Lodge,Chicago,5
user_142,Lantern Resort,Austin,5
user_142,Regent Suites,Vancouver,4
user_142,Harbor Lodge,Vancouver,5
user_142,Aspen Grand Hotel,Toronto,4
user_142,Ivy Grand Hotel,New York,5
user_142,Meridian Suites,Chicago,4
user_142,Ivy Suites,Vancouver,4
user_142,Meridian Resort,New York,5
user_142,Monarch Inn,Toronto,5
user_142,Lantern Grand Hotel,Vancouver,4
user_142,Lantern Inn,Austin,4
user_142,Coral Inn,Chicago,5
user_143,Regent Grand Hotel,Toronto,5
user_143,Cascade Suites,Toronto,5
user_143,Lantern Suites,New York,5
user_143,Meridian Suites,Chicago,4
user_143,Lantern Inn,Austin,5
user_143,Ivy Inn,Chicago,3
user_143,Azure Inn,Vancouver,4
user_143,Vela Grand Hotel,Austin,5
user_144,Summit Inn,Toronto,5
user_144,Meridian Resort,New York,4
user_144,Vela Resort,Chicago,5
user_144,Vela Grand Hotel,Austin,3
user_144,Summit Grand Hotel,New York,5
user_144,Azure Inn,Vancouver,5
user_144,Coral Inn,Chicago,4
user_144,Regent Lodge,New York,4
user_145,Coral Grand Hotel,New York,1
user_145,Lantern Suites,New York,1
user_145,Regent Grand Hotel,Toronto,5
user_145,Coral Inn,Chicago,2
user_145,Azure Resort,Seattle,1
user_145,Azure Inn,Vancouver,2
user_145,Azure Suites,Toronto,1
user_145,Monarch Lodge,New York,3
user_145,Lantern Grand Hotel,Vancouver,3
user_145,Harbor Inn,Seattle,4
user_145,Regent Suites,Vancouver,1
user_145,Coral Suites,Toronto,2
user_146,Summit Grand Hotel,New York,4
user_146,Harbor Grand Hotel,Austin,5
user_146,Aspen Lodge,Austin,4
user_146,Meridian Resort,New York,5
user_146,Cascade Suites,Toronto,5
user_146,Harbor Lodge,Vancouver,4
user_146,Vela Inn,Austin,4
user_146,Vela Suites,Toronto,5
user_146,Azure Suites,Toronto,5
user_146,Cascade Inn,Seattle,5
user_147,Summit Suites,New York,4
user_147,Coral Inn,Chicago,4
user_147,Lantern Resort,Austin,3
user_147,Aspen Grand Hotel,Toronto,3
user_147,Regent Grand Hotel,Toronto,3
user_147,Aspen Inn,New York,3
user_147,Cascade Lodge,Vancouver,4
user_148,Ivy Suites,Vancouver,2
user_148,Meridian Grand Hotel,Toronto,5
user_148,Monarch Lodge,New York,2
user_148,Harbor Lodge,Vancouver,5
user_148,Aspen Suites,New York,3
user_148,Azure Lodge,Vancouver,3
user_148,Monarch Resort,Vancouver,4
user_148,Cascade Resort,Seattle,2
user_148,Aspen Grand Hotel,Toronto,5
user_149,Aspen Lodge,Austin,3
user_149,Harbor Grand Hotel,Austin,4
user_149,Meridian Grand Hotel,Toronto,2
user_149,Meridian Resort,New York,3
user_149,Regent Resort,Toronto,1
user_149,Meridian Suites,Chicago,4
user_149,Meridian Lodge,Chicago,2
user_149,Coral Lodge,Chicago,2
user_149,Summit Inn,Toronto,2
user_149,Aspen Resort,New York,2
user_149,Summit Grand Hotel,New York,1
user_149,Monarch Lodge,New York,5
user_149,Cascade Resort,Seattle,5
user_149,Vela Inn,Austin,3
user_149,Monarch Inn,Toronto,2
user_149,Coral Suites,Toronto,1
user_149,Azure Inn,Vancouver,2
user_149,Azure Resort,Seattle,2
user_149,Aspen Inn,New York,2
user_149,Regent Grand Hotel,Toronto,5
user_150,Aspen Resort,New York,3
user_150,Vela Lodge,New York,5
user_150,Coral Grand Hotel,New York,5
user_150,Meridian Resort,New York,4
user_150,Lantern Resort,Austin,5
user_150,Azure Lodge,Vancouver,4
user_150,Lantern Grand Hotel,Vancouver,4
user_150,Ivy Lodge,Seattle,4
user_150,Harbor Grand Hotel,Austin,4
user_150,Cascade Resort,Seattle,5
user_150,Summit Grand Hotel,New York,3
user_150,Azure Inn,Vancouver,3
user_150,Regent Suites,Vancouver,4
user_150,Summit Suites,New York,4
user_150,Azure Resort,Seattle,3
user_150,Regent Grand Hotel,Toronto,5
user_150,Meridian Suites,Chicago,4
user_151,Vela Suites,Toronto,5
user_151,Lantern Inn,Austin,5
user_151,Lantern Resort,Austin,4
user_151,Coral Resort,Toronto,5
user_151,Azure Suites,Toronto,4
user_151,Meridian Inn,New York,3
user_151,Monarch Lodge,New York,4
user_151,Aspen Lodge,Austin,4
user_151,Monarch Suites,New York,4
user_151,Summit Suites,New York,4
user_151,Meridian Resort,New York,4
user_151,Vela Resort,Chicago,4
user_151,Summit Inn,Toronto,3
user_151,Cascade Inn,Seattle,4
user_152,Harbor Resort,Toronto,3
user_152,Aspen Lodge,Austin,3
user_152,Azure Lodge,Vancouver,3
user_152,Cascade Suites,Toronto,3
user_152,Aspen Suites,New York,3
user_152,Summit Resort,New York,2
user_152,Harbor Grand Hotel,Austin,3
user_152,Cascade Lodge,Vancouver,4
user_152,Monarch Grand Hotel,Toronto,3
user_152,Lantern Resort,Austin,4
user_152,Harbor Lodge,Vancouver,4
user_152,Ivy Inn,Chicago,4
user_152,Meridian Suites,Chicago,4
user_152,Ivy Suites,Vancouver,3
user_152,Meridian Inn,New York,4
user_152,Aspen Inn,New York,4
user_152,Coral Grand Hotel,New York,3
user_152,Summit Suites,New York,4
user_152,Monarch Inn,Toronto,3
user_152,Cascade Inn,Seattle,3
user_153,Coral Inn,Chicago,5
user_153,Ivy Grand Hotel,New York,5
user_153,Lantern Resort,Austin,5
user_153,Azure Suites,Toronto,5
user_153,Monarch Suites,New York,4
user_153,Coral Lodge,Chicago,3
user_153,Cascade Inn,Seattle,4
user_153,Azure Resort,Seattle,4
user_153,Monarch Grand Hotel,Toronto,3
user_153,Aspen Resort,New York,4
user_153,Monarch Resort,Vancouver,4
user_153,Vela Suites,Toronto,5
user_153,Cascade Resort,Seattle,3
user_153,Ivy Inn,Chicago,4
user_153,Monarch Lodge,New York,3
user_153,Meridian Resort,New York,4
user_154,Vela Grand Hotel,Austin,5
user_154,Lantern Inn,Austin,5
user_154,Summit Inn,Toronto,5
user_154,Regent Grand Hotel,Toronto,5
user_154,Regent Inn,New York,4
user_154,Lantern Suites,New York,4
user_154,Lantern Grand Hotel,Vancouver,4
user_154,Meridian Resort,New York,5
user_154,Vela Suites,Toronto,5
user_154,Coral Resort,Toronto,5
user_154,Summit Grand Hotel,New York,5
user_154,Cascade Grand Hotel,Austin,5
user_155,Azure Suites,Toronto,5
user_155,Monarch Resort,Vancouver,5
user_155,Azure Grand Hotel,Seattle,5
user_155,Coral Resort,Toronto,3
user_155,Lantern Grand Hotel,Vancouver,3
user_155,Aspen Grand Hotel,Toronto,5
user_156,Azure Inn,Vancouver,5
user_156,Aspen Lodge,Austin,3
user_156,Cascade Grand Hotel,Austin,2
user_156,Monarch Lodge,New York,4
user_156,Regent Lodge,New York,3
user_156,Harbor Inn,Seattle,5
user_156,Meridian Resort,New York,5
user_156,Azure Resort,Seattle,3
user_156,Coral Grand Hotel,New York,2
user_156,Aspen Inn,New York,1
user_156,Summit Suites,New York,3
user_156,Azure Lodge,Vancouver,4
user_156,Vela Lodge,New York,5
user_156,Ivy Lodge,Seattle,3
user_156,Lantern Grand Hotel,Vancouver,5
user_157,Aspen Grand Hotel,Toronto,4
user_157,Coral Suites,Toronto,5
user_157,Harbor Grand Hotel,Austin,5
user_157,Azure Grand Hotel,Seattle,4
user_157,Aspen Lodge,Austin,5
user_157,Meridian Suites,Chicago,5
user_157,Lantern Resort,Austin,4
user_157,Lantern Lodge,Chicago,4
user_157,Coral Grand Hotel,New York,5
user_157,Cascade Inn,Seattle,5
user_157,Cascade Grand Hotel,Austin,4
user_157,Monarch Resort,Vancouver,4
user_157,Lantern Grand Hotel,Vancouver,5
user_157,Regent Resort,Toronto,4
user_157,Meridian Lodge,Chicago,4
user_157,Cascade Lodge,Vancouver,5
user_157,Monarch Grand Hotel,Toronto,5
user_157,Monarch Inn,Toronto,5
user_157,Harbor Resort,Toronto,5
user_157,Cascade Resort,Seattle,5
user_158,Ivy Inn,Chicago,4
user_158,Azure Lodge,Vancouver,5
user_158,Coral Grand Hotel,New York,5
user_158,Azure Inn,Vancouver,5
user_158,Meridian Suites,Chicago,4
user_158,Regent Grand Hotel,Toronto,5
user_158,Harbor Resort,Toronto,5
user_158,Coral Lodge,Chicago,4
user_159,Harbor Inn,Seattle,3
user_159,Monarch Lodge,New York,4
user_159,Azure Resort,Seattle,3
user_159,Meridian Resort,New York,4
user_159,Vela Grand Hotel,Austin,3
user_159,Coral Inn,Chicago,3
user_159,Cascade Lodge,Vancouver,1
user_159,Summit Grand Hotel,New York,3
user_159,Coral Suites,Toronto,1
user_159,Aspen Grand Hotel,Toronto,2
user_159,Monarch Inn,Toronto,1
user_159,Monarch Resort,Vancouver,3
user_159,Meridian Lodge,Chicago,1
user_159,Meridian Grand Hotel,Toronto,1
user_159,Cascade Inn,Seattle,2
user_159,Azure Inn,Vancouver,2
user_159,Vela Suites,Toronto,4
user_159,Summit Inn,Toronto,3
user_159,Regent Grand Hotel,Toronto,4
user_159,Coral Grand Hotel,New York,2
user_160,Vela Suites,Toronto,2
user_160,Azure Lodge,Vancouver,2
user_160,Azure Resort,Seattle,2
user_160,Summit Resort,New York,2
user_160,Cascade Lodge,Vancouver,3
user_160,Coral Inn,Chicago,2
user_160,Harbor Grand Hotel,Austin,2
user_160,Harbor Inn,Seattle,3
user_160,Monarch Resort,Vancouver,2
user_160,Meridian Resort,New York,2
user_160,Lantern Resort,Austin,3
user_160,Cascade Grand Hotel,Austin,4
user_160,Azure Inn,Vancouver,3
user_160,Meridian Suites,Chicago,3
user_160,Regent Inn,New York,2
user_160,Ivy Resort,New York,2
user_161,Azure Inn,Vancouver,3
user_161,Aspen Resort,New York,3
user_161,Regent Grand Hotel,Toronto,2
user_161,Aspen Lodge,Austin,3
user_161,Regent Resort,Toronto,5
user_161,Regent Suites,Vancouver,3
user_161,Azure Resort,Seattle,3
user_161,Coral Suites,Toronto,3
user_161,Monarch Resort,Vancouver,4
user_161,Lantern Inn,Austin,2
user_161,Ivy Lodge,Seattle,3
user_161,Aspen Grand Hotel,Toronto,3
user_161,Coral Grand Hotel,New York,3
user_162,Coral Suites,Toronto,4
user_162,Meridian Inn,New York,4
user_162,Azure Resort,Seattle,5
user_162,Azure Suites,Toronto,4
user_162,Aspen Suites,New York,5
user_162,Cascade Grand Hotel,Austin,5
user_162,Meridian Grand Hotel,Toronto,5
user_162,Lantern Grand Hotel,Vancouver,4
user_162,Azure Lodge,Vancouver,4
user_162,Vela Grand Hotel,Austin,4
user_162,Lantern Inn,Austin,4
user_162,Harbor Lodge,Vancouver,5
user_162,Summit Suites,New York,5
user_162,Ivy Suites,Vancouver,4
user_162,Cascade Inn,Seattle,5
user_162,Ivy Lodge,Seattle,4
user_162,Meridian Resort,New York,4
user_162,Monarch Inn,Toronto,4
user_162,Azure Grand Hotel,Seattle,5
user_162,Coral Grand Hotel,New York,5
user_163,Azure Inn,Vancouver,3
user_163,Coral Lodge,Chicago,4
user_163,Cascade Suites,Toronto,4
user_163,Lantern Resort,Austin,4
user_163,Ivy Inn,Chicago,4
user_163,Monarch Grand Hotel,Toronto,5
user_163,Coral Grand Hotel,New York,5
user_163,Vela Suites,Toronto,4
user_163,Meridian Resort,New York,4
user_163,Regent Grand Hotel,Toronto,5
user_163,Cascade Inn,Seattle,3
user_164,Monarch Grand Hotel,Toronto,3
user_164,Ivy Resort,New York,3
user_164,Cascade Inn,Seattle,2
user_164,Lantern Inn,Austin,3
user_164,Meridian Resort,New York,3
user_164,Azure Resort,Seattle,3
user_165,Summit Suites,New York,3
user_165,Regent Lodge,New York,3
user_165,Ivy Resort,New York,5
user_165,Meridian Resort,New York,4
user_165,Vela Suites,Toronto,3
user_165,Coral Grand Hotel,New York,4
user_165,Meridian Suites,Chicago,4
user_166,Meridian Resort,New York,5
user_166,Monarch Grand Hotel,Toronto,4
user_166,Harbor Resort,Toronto,5
user_166,Aspen Lodge,Austin,5
user_166,Azure Suites,Toronto,5
user_166,Coral Suites,Toronto,5
user_166,Azure Resort,Seattle,5
user_166,Vela Grand Hotel,Austin,4
user_166,Harbor Lodge,Vancouver,4
user_166,Azure Inn,Vancouver,5
user_166,Aspen Grand Hotel,Toronto,5
user_166,Summit Lodge,Vancouver,4
user_166,Meridian Suites,Chicago,4
user_166,Coral Lodge,Chicago,4
user_166,Cascade Grand Hotel,Austin,4
user_166,Monarch Suites,New York,4
user_166,Cascade Suites,Toronto,5
user_166,Azure Lodge,Vancouver,5
user_166,Vela Suites,Toronto,5
user_167,Regent Resort,Toronto,3
user_167,Monarch Suites,New York,5
user_167,Lantern Inn,Austin,5
user_167,Lantern Suites,New York,4
user_167,Azure Inn,Vancouver,3
user_167,Aspen Resort,New York,4
user_167,Monarch Inn,Toronto,5
user_167,Regent Grand Hotel,Toronto,5
user_167,Aspen Lodge,Austin,4
user_167,Azure Lodge,Vancouver,5
user_167,Meridian Grand Hotel,Toronto,5
user_167,Coral Lodge,Chicago,5
user_167,Meridian Suites,Chicago,5
user_168,Meridian Inn,New York,3
user_168,Vela Grand Hotel,Austin,4
user_168,Summit Inn,Toronto,3
user_168,Lantern Resort,Austin,4
user_168,Meridian Grand Hotel,Toronto,3
user_168,Regent Inn,New York,4
user_168,Summit Suites,New York,3
user_168,Aspen Resort,New York,3
user_168,Regent Grand Hotel,Toronto,4
user_168,Summit Lodge,Vancouver,4
user_168,Coral Grand Hotel,New York,4
user_168,Azure Resort,Seattle,4
user_168,Vela Inn,Austin,4
user_168,Azure Inn,Vancouver,3
user_169,Azure Resort,Seattle,1
user_169,Vela Suites,Toronto,1
user_169,Vela Inn,Austin,1
user_169,Coral Suites,Toronto,1
user_169,Meridian Grand Hotel,Toronto,1
user_169,Azure Lodge,Vancouver,1
user_169,Azure Suites,Toronto,1
user_169,Lantern Resort,Austin,2
user_169,Ivy Inn,Chicago,2
user_169,Meridian Resort,New York,1
user_169,Coral Resort,Toronto,1
user_169,Meridian Lodge,Chicago,2
user_169,Lantern Inn,Austin,1
user_169,Cascade Lodge,Vancouver,1
user_169,Lantern Lodge,Chicago,1
user_169,Cascade Suites,Toronto,1
user_169,Ivy Lodge,Seattle,1
user_169,Harbor Lodge,Vancouver,2
user_169,Azure Inn,Vancouver,1
user_170,Vela Grand Hotel,Austin,3
user_170,Monarch Inn,Toronto,3
user_170,Regent Inn,New York,4
user_170,Coral Grand Hotel,New York,2
user_170,Lantern Lodge,Chicago,3
user_170,Regent Grand Hotel,Toronto,2
user_170,Monarch Lodge,New York,3
